Date,dmAdj
2013-06-06,68.9505069085245
2013-06-07,65.5146578165551
2013-06-08,78.8916187857943
2013-06-09,57.2658205191843
2013-06-10,69.659099382051
2013-06-11,63.9673313540368
2013-06-12,65.3500645986495
2013-06-13,65.9306389272784
2013-06-14,68.7794018185225
2013-06-15,80.7552131683693
2013-06-16,64.4910593548943
2013-06-17,76.4697378875758
2013-06-18,75.0418264366375
2013-06-19,65.5623340289426
2013-06-20,59.797060328865
2013-06-21,55.9601814891949
2013-06-22,84.3609901821097
2013-06-23,64.0314791987574
2013-06-24,75.9749766747519
2013-06-25,72.2096557376117
2013-06-26,73.1353873618463
2013-06-27,78.729139793238
2013-06-28,72.6676092793093
2013-06-29,99.1082875511823
2013-06-30,68.8498199289645
2013-07-01,80.3862367285392
2013-07-02,76.9723101497082
2013-07-03,73.6024674225217
2013-07-04,68.5229457233072
2013-07-05,70.282389661842
2013-07-06,82.7264977217353
2013-07-07,68.8018910052933
2013-07-08,77.4980736159703
2013-07-09,79.8872438454805
2013-07-10,76.0998568729191
2013-07-11,79.3704962758823
2013-07-12,72.5853648872622
2013-07-13,88.9394656757465
2013-07-14,58.7543904288069
2013-07-15,76.7298064527581
2013-07-16,76.6201755858284
2013-07-17,91.7721804944496
2013-07-18,77.4670557268531
2013-07-19,72.1286841151732
2013-07-20,88.198062716482
2013-07-21,63.3746319226774
2013-07-22,88.3782971645562
2013-07-23,83.2289609395614
2013-07-24,81.1923180799793
2013-07-25,77.2877567669299
2013-07-26,73.0787354498541
2013-07-27,91.0595547754112
2013-07-28,61.4264818569179
2013-07-29,85.2785386098927
2013-07-30,80.7689327179413
2013-07-31,85.4469426628571
2013-08-01,80.9503793873646
2013-08-02,80.2177097028606
2013-08-03,93.5075880140249
2013-08-04,67.1040344942976
2013-08-05,80.0140942511336
2013-08-06,77.3444526271138
2013-08-07,81.41745944804
2013-08-08,70.755800587741
2013-08-09,74.0038144358984
2013-08-10,92.4022021342818
2013-08-11,64.7083237538313
2013-08-12,82.3359258222436
2013-08-13,79.5151013680749
2013-08-14,81.3098515565979
2013-08-15,84.5804909595612
2013-08-16,78.5396445257523
2013-08-17,96.7544577012648
2013-08-18,63.9643851124858
2013-08-19,77.1019489301637
2013-08-20,78.1087454954509
2013-08-21,77.6307663530355
2013-08-22,71.8849185657686
2013-08-23,79.9436761406915
2013-08-24,94.1523423549722
2013-08-25,74.5389062448464
2013-08-26,88.7504396419618
2013-08-27,86.5782432362122
2013-08-28,90.8680224925258
2013-08-29,73.9384744702792
2013-08-30,67.4965982887696
2013-08-31,86.307080192707
2013-09-01,56.4503043766871
2013-09-02,69.6136163598419
2013-09-03,66.2992722622053
2013-09-04,67.7439460087441
2013-09-05,73.8796723166576
2013-09-06,72.0305751999366
2013-09-07,92.391160581808
2013-09-08,70.4533167909483
2013-09-09,79.641951773728
2013-09-10,75.11159776268
2013-09-11,70.253185125871
2013-09-12,65.5458059040621
2013-09-13,58.7459728622674
2013-09-14,83.4707826765465
2013-09-15,55.776904296096
2013-09-16,68.9387966356407
2013-09-17,66.117972181472
2013-09-18,68.6570073248064
2013-09-19,72.6719316825809
2013-09-20,66.2589427713664
2013-09-21,81.4966161276338
2013-09-22,44.6129762873927
2013-09-23,60.7276799243157
2013-09-24,65.828043741065
2013-09-25,58.6515000053481
2013-09-26,64.0699265402502
2013-09-27,66.174404476683
2013-09-28,83.3602105102088
2013-09-29,62.6303469678661
2013-09-30,80.0473609519726
2013-10-01,64.5611786105955
2013-10-02,61.272554772629
2013-10-03,45.0944977716327
2013-10-04,60.5413452836763
2013-10-05,66.7523133339583
2013-10-06,47.1467424415462
2013-10-07,58.0771995602672
2013-10-08,57.3678528044701
2013-10-09,58.8125265510088
2013-10-10,59.7382581752434
2013-10-11,62.3548707873901
2013-10-12,77.8776039629882
2013-10-13,57.0561876043455
2013-10-14,61.4069703808518
2013-10-15,60.9701836212659
2013-10-16,79.1846045836062
2013-10-17,55.1258165367044
2013-10-18,48.6981259723152
2013-10-19,61.5143765096141
2013-10-20,50.9390520898228
2013-10-21,66.7059417712069
2013-10-22,62.3965474074156
2013-10-23,63.8191551185331
2013-10-24,65.2290821344682
2013-10-25,62.1653755199044
2013-10-26,72.9373391473042
2013-10-27,50.5672559258829
2013-10-28,56.2619701954481
2013-10-29,55.0359118963016
2013-10-30,58.2793575279425
2013-10-31,47.5755266831491
2013-11-01,43.9742327603459
2013-11-02,68.0351168637112
2013-11-03,51.7280999307298
2013-11-04,57.7924947615928
2013-11-05,57.1183290624828
2013-11-06,53.8297052245163
2013-11-07,52.1652048423398
2013-11-08,40.8177939811776
2013-11-09,56.3323239666005
2013-11-10,42.3088902352729
2013-11-11,48.7736376251263
2013-11-12,50.6692882111687
2013-11-13,56.2075292091694
2013-11-14,55.2725484463758
2013-11-15,55.284163716683
2013-11-16,72.2954668019037
2013-11-17,57.0561876043455
2013-11-18,59.5462579938237
2013-11-19,57.9930438020208
2013-11-20,53.5067736426174
2013-11-21,78.5707926132594
2013-11-22,47.2095560626927
2013-11-23,60.0258065999915
2013-11-24,55.776904296096
2013-11-25,59.2630922230942
2013-11-26,58.6751226333593
2013-11-27,62.7027276863162
2013-11-28,61.8797998378174
2013-11-29,61.0489480876875
2013-11-30,76.2866214439549
2013-12-01,57.6794975736731
2013-12-02,63.9643851124858
2013-12-03,57.7505401050707
2013-12-04,58.7573366703579
2013-12-05,49.7200805476129
2013-12-06,57.7435044243544
2013-12-07,77.3386787988521
2013-12-08,78.8945007813412
2013-12-09,83.8424681799873
2013-12-10,85.4011573453111
2013-12-11,84.717530849184
2013-12-12,75.9823233963004
2013-12-13,81.0091815409862
2013-12-14,91.6858593201359
2013-12-15,79.8952804532421
2013-12-16,81.5221756368222
2013-12-17,77.0914041069688
2013-12-18,72.953940692423
2013-12-19,71.2746749748181
2013-12-20,70.9141477677197
2013-12-21,83.8318836014784
2013-12-22,58.1726150365624
2013-12-23,89.6897986636801
2013-12-24,71.3901729886237
2013-12-25,25.2239453597891
2013-12-26,33.9136953245831
2013-12-27,49.4424109271265
2013-12-28,58.537236690369
2013-12-29,35.3090680387861
2013-12-30,49.9595302879533
2013-12-31,57.6978229848611
2014-01-01,46.0222784015677
2014-01-02,64.93558255075
2014-01-03,64.8569396570625
2014-01-04,73.7017923194791
2014-01-05,49.1202205933435
2014-01-06,55.4051081321562
2014-01-07,52.1684029439861
2014-01-08,50.1980596900283
2014-01-09,48.2315106379903
2014-01-10,53.2777946954868
2014-01-11,69.5236867733338
2014-01-12,50.6116724985129
2014-01-13,58.9089221938097
2014-01-14,60.8397538365391
2014-01-15,78.7632512106938
2014-01-16,56.2587720938018
2014-01-17,47.5163585744791
2014-01-18,60.0537487406569
2014-01-19,43.0531751900842
2014-01-20,54.7279172636165
2014-01-21,52.9021430756025
2014-01-22,55.0911017769525
2014-01-23,55.2725484463758
2014-01-24,52.3070238974379
2014-01-25,71.1790393696868
2014-01-26,53.7069053076947
2014-01-27,55.4526907423617
2014-01-28,55.760188937587
2014-01-29,52.0182037329949
2014-01-30,44.3336846919409
2014-01-31,50.5929987311713
2014-02-01,71.0266746166533
2014-02-02,45.5122499811717
2014-02-03,59.1261865927467
2014-02-04,61.8680895649336
2014-02-05,63.5129748396325
2014-02-06,60.0977303444767
2014-02-07,63.36836974744
2014-02-08,81.1446418675918
2014-02-09,54.702357754428
2014-02-10,64.708670067297
2014-02-11,58.8669675372876
2014-02-12,53.547341986679
2014-02-13,56.7907876183199
2014-02-14,55.8827920373263
2014-02-15,74.7336814570126
2014-02-16,50.9838149759185
2014-02-17,62.6303469678661
2014-02-18,65.3054635654068
2014-02-19,65.7382645014966
2014-02-20,55.5144871389905
2014-02-21,51.9820683033467
2014-02-22,66.7523133339583
2014-02-23,38.9596079386222
2014-02-24,55.1000597410221
2014-02-25,58.8564227140926
2014-02-26,59.1846690284144
2014-02-27,63.0875404718941
2014-02-28,62.3548707873901
2014-03-01,86.1719893413507
2014-03-02,60.0147650475177
2014-03-03,77.1518813842498
2014-03-04,72.5712447030209
2014-03-05,67.2966057371617
2014-03-06,62.066050622947
2014-03-07,58.1029563559494
2014-03-08,77.7252392099548
2014-03-09,47.7451048456055
2014-03-10,65.0804662312369
2014-03-11,67.0780842486125
2014-03-12,67.2343996136889
2014-03-13,63.0748701637218
2014-03-14,67.0897945214963
2014-03-15,88.9596338931101
2014-03-16,55.818785186645
2014-03-17,62.4758152028632
2014-03-18,62.5883923113439
2014-03-19,58.0130517155466
2014-03-20,57.1629300957256
2014-03-21,60.7206442435995
2014-03-22,82.548673482531
2014-03-23,59.1709494788425
2014-03-24,77.1439035866859
2014-03-25,72.0040281587082
2014-03-26,69.4596892755529
2014-03-27,63.3294791645088
2014-03-28,59.0527753740538
2014-03-29,73.8230204046654
2014-03-30,46.7745999641405
2014-03-31,64.403621676163
2014-04-01,55.1000597410221
2014-04-02,56.9957103270645
2014-04-03,61.7896663702539
2014-04-04,58.9939732204322
2014-04-05,85.7998468639451
2014-04-06,62.9919048667628
2014-04-07,66.3597495394863
2014-04-08,66.2448225871251
2014-04-09,66.5523207823504
2014-04-10,63.5546205325696
2014-04-11,57.3586714011382
2014-04-12,74.375956913304
2014-04-13,49.2336747552281
2014-04-14,74.0118856889722
2014-04-15,98.3380523506859
2014-04-16,73.188679252179
2014-04-17,68.2848648474007
2014-04-18,60.0190874507893
2014-04-19,99.7517657378736
2014-04-20,40.1888011356083
2014-04-21,53.9165382225336
2014-04-22,71.8919542464848
2014-04-23,63.5951888766312
2014-04-24,65.3500645986495
2014-04-25,57.7435044243544
2014-04-26,81.8043885277197
2014-04-27,61.0316618658707
2014-04-28,75.6553336770633
2014-04-29,72.0040281587082
2014-04-30,68.343261843336
2014-05-01,59.0396999081952
2014-05-02,80.8201756025737
2014-05-03,89.5684585213158
2014-05-04,59.6816062632513
2014-05-05,64.6374388796111
2014-05-06,61.0543393795123
2014-05-07,68.9042696040448
2014-05-08,71.4653707828004
2014-05-09,69.0418201103843
2014-05-10,89.5212716380015
2014-05-11,58.8983376153008
2014-05-12,77.1518813842498
2014-05-13,73.3155296578322
2014-05-14,70.2737455564068
2014-05-15,69.1367576936541
2014-05-16,63.685093517034
2014-05-17,76.9809542551435
2014-05-18,54.0715269615013
2014-05-19,69.1740334826989
2014-05-20,66.7059417712069
2014-05-21,63.5129748396325
2014-05-22,66.7962949377782
2014-05-23,68.2062219537132
2014-05-24,89.7039188479214
2014-05-25,53.2137878448055
2014-05-26,65.4529550221083
2014-05-27,60.3555374469101
2014-05-28,59.5016216251692
2014-05-29,54.5579327538861
2014-05-30,76.7227707720418
2014-05-31,83.1305923507642
2014-06-01,57.987269973759
2014-06-02,69.5909388462003
2014-06-03,67.840341651545
2014-06-04,70.14331577168
2014-06-05,67.5989768885248
2014-06-06,62.9573366871032
2014-06-07,74.6827594250904
2014-06-08,30.6544930256117
2014-06-09,44.5417450997067
2014-06-10,64.0314791987574
2014-06-11,66.2992722622053
2014-06-12,64.3946637120933
2014-06-13,68.6696776329787
2014-06-14,88.7769866831902
2014-06-15,61.5033349571403
2014-06-16,64.8711796298638
2014-06-17,67.7333924967476
2014-06-18,66.924463259756
2014-06-19,59.0889108037019
2014-06-20,67.0343758136847
2014-06-21,74.7480993907097
2014-06-22,54.0715269615013
2014-06-23,68.057606050482
2014-06-24,62.6123745197449
2014-06-25,68.3508270459058
2014-06-26,64.93558255075
2014-06-27,67.461936998902
2014-06-28,92.3089161897609
2014-06-29,72.9373391473042
2014-06-30,71.0350921831928
2014-07-01,59.4986753836181
2014-07-02,63.7048197435608
2014-07-03,60.2459065799805
2014-07-04,54.5579327538861
2014-07-05,84.5377627975602
2014-07-06,57.6151274963534
2014-07-07,72.5680786654454
2014-07-08,70.8174814707901
2014-07-09,72.3761706361138
2014-07-10,72.0646866173924
2014-07-11,65.5623340289426
2014-07-12,79.148469153958
2014-07-13,46.656619554054
2014-07-14,79.1509954984308
2014-07-15,66.6364765405968
2014-07-16,70.764981991073
2014-07-17,78.5360778535075
2014-07-18,71.6468174522238
2014-07-19,95.4755512764916
2014-07-20,62.6197623893572
2014-07-21,82.7340185453343
2014-07-22,77.7812393866998
2014-07-23,75.4837402400857
2014-07-24,72.1138975128992
2014-07-25,68.5229457233072
2014-07-26,93.3552232609914
2014-07-27,64.4915163288591
2014-07-28,75.8725980760003
2014-07-29,73.4045063645083
2014-07-30,76.5379615488298
2014-07-31,76.4193857145555
2014-08-01,74.6112869632965
2014-08-02,97.9776201461641
2014-08-03,71.0967949776396
2014-08-04,80.7523311728225
2014-08-05,71.7793771380041
2014-08-06,67.7983869950228
2014-08-07,71.0380384247439
2014-08-08,71.3043442371397
2014-08-09,87.5149026168053
2014-08-10,65.8022619992774
2014-08-11,80.7552131683693
2014-08-12,77.5160460640915
2014-08-13,78.7025927520096
2014-08-14,75.0418264366375
2014-08-15,69.6559012804046
2014-08-16,88.4520310890989
2014-08-17,57.4487513988174
2014-08-18,75.0574282469688
2014-08-19,69.6136163598419
2014-08-20,68.5321271266392
2014-08-21,70.7210858279891
2014-08-22,71.6468174522238
2014-08-23,96.2198362313029
2014-08-24,64.4804747763853
2014-08-25,76.7797389068441
2014-08-26,73.6876721352378
2014-08-27,68.4130331693786
2014-08-28,67.2760453066259
2014-08-29,62.5686660848171
2014-08-30,84.7959462806618
2014-08-31,58.2836808340986
2014-09-01,67.8407986255098
2014-09-02,63.5918963216144
2014-09-03,69.683081590452
2014-09-04,69.0951120007171
2014-09-05,66.4241524603725
2014-09-06,87.9297732562119
2014-09-07,62.53751799731
2014-09-08,72.1930541924929
2014-09-09,62.1036727254576
2014-09-10,63.3326772661552
2014-09-11,60.6180490573861
2014-09-12,64.2336371664326
2014-09-13,84.9099052749658
2014-09-14,56.4987000641365
2014-09-15,70.3352238010116
2014-09-16,70.4453389933844
2014-09-17,67.9104609072462
2014-09-18,67.2268344111191
2014-09-19,61.4687667774806
2014-09-20,76.9156142895242
2014-09-21,47.0287620314597
2014-09-22,63.5210114473941
2014-09-23,61.4264818569179
2014-09-24,62.577847488149
2014-09-25,64.0225212346877
2014-09-26,62.7153979944885
2014-09-27,88.7769866831902
2014-09-28,59.2704800927064
2014-09-29,70.0811743135427
2014-09-30,73.2230859244309
2014-10-01,66.2448225871251
2014-10-02,57.9930438020208
2014-10-03,49.7853488685611
2014-10-04,84.1529297743439
2014-10-05,51.3031233141546
2014-10-06,60.0258065999915
2014-10-07,61.3590414571806
2014-10-08,62.9845169971505
2014-10-09,64.2572597944438
2014-10-10,64.93558255075
2014-10-11,89.4183431658345
2014-10-12,67.3753702035833
2014-10-13,71.076626760276
2014-10-14,79.2222266861168
2014-10-15,61.0998224017214
2014-10-16,58.3851941929523
2014-10-17,59.3957849601594
2014-10-18,78.2113406816644
2014-10-19,55.3822726319196
2014-10-20,68.1023689365777
2014-10-21,66.7239142193281
2014-10-22,68.2826033846518
2014-10-23,66.4825494563079
2014-10-24,56.2587720938018
2014-10-25,73.5663319928735
2014-10-26,47.7730469862709
2014-10-27,60.5438716281491
2014-10-28,60.6821969021066
2014-10-29,67.7878421718279
2014-10-30,70.7210858279892
2014-10-31,60.3273254379767
2014-11-01,54.1561210141589
2014-11-02,64.9598681292295
2014-11-03,68.2018995504417
2014-11-04,63.3826097202413
2014-11-05,59.9184004712293
2014-11-06,58.7373287568321
2014-11-07,57.6003408940794
2014-11-08,71.1279430651467
2014-11-09,49.8145534045321
2014-11-10,57.4208092581521
2014-11-11,58.3819016379355
2014-11-12,61.1238046101224
2014-11-13,57.930837678548
2014-11-14,63.0748701637218
2014-11-15,87.1854883014006
2014-11-16,63.6539454295269
2014-11-17,61.7730648251351
2014-11-18,62.8479576802689
2014-11-19,57.378397627665
2014-11-20,57.2687667607354
2014-11-21,64.9779221212439
2014-11-22,78.9556256364756
2014-11-23,65.8022619992774
2014-11-24,71.8237937106341
2014-11-25,71.5617664256013
2014-11-26,73.4925980683308
2014-11-27,70.9482591851755
2014-11-28,64.4459065967257
2014-11-29,81.3813240183919
2014-11-30,55.9601814891949
2014-12-01,68.9851681983921
2014-12-02,62.4045840151772
2014-12-03,69.2414738824363
2014-12-04,67.7878421718279
2014-12-05,72.2096557376117
2014-12-06,90.9982262773168
2014-12-07,82.0784220898887
2014-12-08,87.1811658981291
2014-12-09,84.2225884549568
2014-12-10,81.5026641607562
2014-12-11,80.3215924463589
2014-12-12,77.6960346739837
2014-12-13,94.2007766642961
2014-12-14,87.0288011450956
2014-12-15,91.2857747020649
2014-12-16,85.9204449659525
2014-12-17,84.5687806866774
2014-12-18,79.1429588906692
2014-12-19,79.4491391695698
2014-12-20,102.071187397626
2014-12-21,65.1425153391495
2014-12-22,96.7544577012648
2014-12-23,92.6193558727197
2014-12-24,84.1726560008708
2014-12-25,30.102365910124
2014-12-26,43.7658009091227
2014-12-27,70.0242061787404
2014-12-28,44.2179983097505
2014-12-29,59.5430919562481
2014-12-30,64.4910593548943
2014-12-31,76.6980786553219
2015-01-01,53.0247618110208
2015-01-02,73.5532565270149
2015-01-03,80.8201756025737
2015-01-04,51.2377833485354
2015-01-05,54.4716115795724
2015-01-06,49.7517397833856
2015-01-07,56.216487173239
2015-01-08,54.7628554626306
2015-01-09,58.8125265510088
2015-01-10,80.2060944325534
2015-01-11,57.1448761037112
2015-01-12,63.3640473441684
2015-01-13,64.8711796298638
2015-01-14,79.2698092963223
2015-01-15,60.5980411438602
2015-01-16,56.1117709844569
2015-01-17,74.1050828843917
2015-01-18,46.837413585287
2015-01-19,63.3750888966422
2015-01-20,60.9868989797749
2015-01-21,58.1466647908773
2015-01-22,62.7686898848213
2015-01-23,61.5863002540993
2015-01-24,78.9983537984767
2015-01-25,59.5603781780649
2015-01-26,65.1223471217858
2015-01-27,66.9415249317308
2015-01-28,56.6341126728537
2015-01-29,53.9194844640847
2015-01-30,55.674360186103
2015-01-31,80.5101359335479
2015-02-01,55.8827920373263
2015-02-02,66.174404476683
2015-02-03,68.846653891389
2015-02-04,68.9567690837619
2015-02-05,67.1661759524349
2015-02-06,64.9939795466853
2015-02-07,75.6101809188948
2015-02-08,50.4934983937241
2015-02-09,58.1930363536287
2015-02-10,62.4045840151772
2015-02-11,62.5429092891348
2015-02-12,62.577847488149
2015-02-13,64.0225212346877
2015-02-14,83.9275192066097
2015-02-15,57.8891610585224
2015-02-16,75.6447490985544
2015-02-17,70.4533167909483
2015-02-18,67.7333924967476
2015-02-19,66.924463259756
2015-02-20,63.9267630099752
2015-02-21,81.5479324325045
2015-02-22,51.6752657915603
2015-02-23,59.2815216451802
2015-02-24,60.2426140249636
2015-02-25,61.8680895649336
2015-02-26,66.117972181472
2015-02-27,66.7962949377782
2015-02-28,87.9297732562119
2015-03-01,63.36836974744
2015-03-02,73.3296498420735
2015-03-03,68.4716294184365
2015-03-04,65.8250974995139
2015-03-05,62.9605347887495
2015-03-06,60.9901915347917
2015-03-07,86.5621858107708
2015-03-08,53.2777946954868
2015-03-09,70.6401142055506
2015-03-10,67.7302264591721
2015-03-11,71.5617664256013
2015-03-12,71.2597432038969
2015-03-13,73.5532565270149
2015-03-14,89.7515950603089
2015-03-15,53.8427806903749
2015-03-16,58.93732130844
2015-03-17,62.0324415377716
2015-03-18,64.7757641535686
2015-03-19,64.0664173977715
2015-03-20,59.9289539832257
2015-03-21,87.6489439806661
2015-03-22,60.8663008777675
2015-03-23,78.9940313952051
2015-03-24,68.2204619265145
2015-03-25,61.7791128582575
2015-03-26,67.2966057371617
2015-03-27,63.5546205325696
2015-03-28,84.5250722517495
2015-03-29,55.3966905656166
2015-03-30,70.4457959673493
2015-03-31,72.8954582567552
2015-04-01,66.9411786182651
2015-04-02,66.7059417712069
2015-04-03,55.6979828141142
2015-04-04,101.777687813908
2015-04-05,44.0169609223469
2015-04-06,61.7932330424987
2015-04-07,78.5194763083887
2015-04-08,71.0350921831928
2015-04-09,64.4491046983721
2015-04-10,62.1066189670086
2015-04-11,86.9343282881764
2015-04-12,59.9763592887882
2015-04-13,70.6401142055506
2015-04-14,73.3123636202566
2015-04-15,68.2124841289506
2015-04-16,72.3761706361138
2015-04-17,74.2975414818262
2015-04-18,87.8908826732808
2015-04-19,51.2377833485354
2015-04-20,61.5423186502794
2015-04-21,59.0553017185265
2015-04-22,63.6593367213517
2015-04-23,65.1828448299884
2015-04-24,63.2782362798764
2015-04-25,90.2539413225055
2015-04-26,60.8663008777675
2015-04-27,75.2726066211488
2015-04-28,70.0811743135427
2015-04-29,68.4776774515589
2015-04-30,68.4130331693786
2015-05-01,56.1323314149926
2015-05-02,93.698161202426
2015-05-03,58.1029563559494
2015-05-04,68.0495347974082
2015-05-05,65.2358012836704
2015-05-06,68.4297485278876
2015-05-07,65.58951433899
2015-05-08,68.7229695233114
2015-05-09,96.9398356076346
2015-05-10,60.3912299281949
2015-05-11,74.818219751696
2015-05-12,68.8437718958422
2015-05-13,60.9872452932407
2015-05-14,45.4698383506847
2015-05-15,68.4330410829044
2015-05-16,85.4457583785538
2015-05-17,57.3713619469488
2015-05-18,68.7794018185225
2015-05-19,69.2187963687946
2015-05-20,71.933908903007
2015-05-21,66.4218909976237
2015-05-22,69.0875467981473
2015-05-23,84.54160037663
2015-05-24,37.4685116845269
2015-05-25,53.7273266247611
2015-05-26,71.3360034729125
2015-05-27,68.497188927625
2015-05-28,65.1828448299884
2015-05-29,68.860373440961
2015-05-30,93.6032236191562
2015-05-31,59.4007757707681
2015-06-01,88.0327017283789
2015-06-02,75.6447490985544
2015-06-03,68.9647468813258
2015-06-04,57.3134031293899
2015-06-05,75.8558827174913
2015-06-06,84.7667417446908
2015-06-07,51.404391762648
2015-06-08,67.305249842597
2015-06-09,63.7472313740479
2015-06-10,63.5918963216144
2015-06-11,67.4502267260182
2015-06-12,65.0015447492551
2015-06-13,93.5905533109839
2015-06-14,61.1355148830062
2015-06-15,76.3067896613185
2015-06-16,73.3094816247098
2015-06-17,72.1515196154097
2015-06-18,65.9376746079946
2015-06-19,62.4787614444143
2015-06-20,85.8179008559595
2015-06-21,59.9763592887882
2015-06-22,75.1058239344183
2015-06-23,75.5452184846904
2015-06-24,74.5389062448464
2015-06-25,77.5861653197927
2015-06-26,75.0418264366375
